"TOA5","LP_Weather_Station_200","CR200X","25433","CR200X.Std.04","LancerParkWeatherStation.CR2","43280","Table2"
"TIMESTAMP","RECORD","BattV_Min","SlrkW_Avg","SlrkW_Std","SlrkW","SlrMJ_Tot","WS_ms_Avg","WS_ms_Std","WS_ms","WindDir","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT"
"TS","RN","Volts","kW/m^2","kW/m^2","kW/m^2","MJ/m^2","meters/sec","meters/sec","meters/sec","degrees","meters/sec","meters/sec","meters/sec"
"","","Min","Avg","Std","Smp","Tot","Avg","Std","Smp","Smp","WVc","WVc","WVc"
"2018-08-28 17:30:00",75909,12.8963,0.4102821,0.1171969,0.4283427,0.3692539,0.7798622,0.4030003,1.064933,222.4018,0.7798622,188.4794,43.70275
"2018-08-28 17:45:00",75910,12.87867,0.4039379,0.01400381,0.379579,0.3635442,1.067438,0.3520992,0.8852667,255.1494,1.067438,198.8258,33.80914
"2018-08-28 18:00:00",75911,12.87195,0.3558611,0.02113324,0.319521,0.3202749,1.095858,0.4329632,1.764,173.7724,1.095858,160.8577,29.91611
"2018-08-28 18:15:00",75912,12.87615,0.2876426,0.01741755,0.2509159,0.2588784,1.064716,0.411407,0.5488,155.8772,1.064716,163.5854,29.45905
"2018-08-28 18:30:00",75913,12.8686,0.2408884,0.01166306,0.2051283,0.2167996,1.146491,0.5792624,1.006133,194.0646,1.146491,145.9018,29.72607
"2018-08-28 18:45:00",75914,12.76535,0.1892731,0.01203945,0.1681167,0.1703458,0.9584398,0.407302,1.192333,178.2522,0.9584398,144.1352,38.6577
"2018-08-28 19:00:00",75915,12.66293,0.1629986,0.006135172,0.1505648,0.1466988,0.9258822,0.3815067,2.022067,137.5095,0.9258822,153.851,34.35717
"2018-08-28 19:15:00",75916,12.54961,0.1128918,0.01986417,0.06646829,0.1016027,0.9387311,0.4266317,1.721533,115.089,0.9387311,145.2006,23.64891
"2018-08-28 19:30:00",75917,12.45308,0.05458897,0.006255878,0.04578757,0.04913007,0.9685667,0.3249611,1.3426,139.9802,0.9685667,139.1774,22.40122
"2018-08-28 19:45:00",75918,12.3641,0.03913311,0.008550226,0.0254121,0.03521981,0.9433044,0.3189909,0.7905333,151.5405,0.9433044,144.5197,28.60674
"2018-08-28 20:00:00",75919,12.28267,0.01738656,0.005190084,0.01014958,0.0156479,0.5408511,0.2543119,0.147,187.9139,0.5408511,141.0461,24.35101
"2018-08-28 20:15:00",75920,12.24909,0.004759364,0.002038798,0.001984128,0.004283429,0.7844356,0.3787971,0.9146666,76.47893,0.7844356,101.8556,40.10197
"2018-08-28 20:30:00",75921,12.25329,0.000289988,0.0006269403,0,0.0002609893,0.3568288,0.1776772,0.1012667,157.2491,0.3568288,183.2477,43.91908
"2018-08-28 20:45:00",75922,12.26252,1.526253E-05,8.219127E-05,0,1.373628E-05,0.2016622,0.1999579,0.6435333,132.0696,0.2016622,174.5376,29.94002
"2018-08-28 21:00:00",75923,12.26,3.815634E-05,0.0001161525,0,3.43407E-05,0.2983555,0.1780585,0.1404667,208.9408,0.2983555,190.4174,56.10221
"2018-08-28 21:15:00",75924,12.25916,2.543754E-05,0.0001369854,0,2.289379E-05,0.03157778,0.06840958,0.03266667,242.9259,0.03157778,226.0867,11.05795
"2018-08-28 21:30:00",75925,12.25833,7.631262E-05,0.0002066556,0,6.868137E-05,0.3473555,0.1817694,0,285.747,0.3473555,253.1449,25.51381
