Date/Time, Site, Station, Sensor, Value
2017-11-14 01:11:25,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.91
2017-11-14 02:11:29,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.84
2017-11-14 02:11:39,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.2
2017-11-14 02:11:48,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.56
2017-11-14 03:11:52,Hull Springs Farm,Dock,Pressure Transducer(corrected),32.94
2017-11-14 03:11:57,Hull Springs Farm,Dock,Pressure Transducer(corrected),32.18
2017-11-14 03:11:01,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.75
2017-11-14 03:11:06,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.41
2017-11-14 03:11:10,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.31
2017-11-14 04:11:20,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.41
2017-11-14 04:11:24,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.53
2017-11-14 04:11:29,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.54
2017-11-14 04:11:33,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.57
2017-11-14 04:11:37,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.72
2017-11-14 05:11:47,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.78
2017-11-14 05:11:51,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.3
2017-11-14 05:11:56,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.41
2017-11-14 05:11:00,Hull Springs Farm,Dock,Pressure Transducer(corrected),32.22
2017-11-14 06:11:10,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.12
2017-11-14 06:11:14,Hull Springs Farm,Dock,Pressure Transducer(corrected),34.33
2017-11-14 06:11:19,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.08
2017-11-14 06:11:28,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.01
2017-11-14 07:11:37,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.64
2017-11-14 07:11:41,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.79
2017-11-14 07:11:46,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.13
2017-11-14 07:11:50,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.21
2017-11-14 08:11:04,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.49
2017-11-14 08:11:09,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.5
2017-11-14 08:11:13,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.39
2017-11-14 08:11:18,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.43
2017-11-14 09:11:22,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.81
2017-11-14 09:11:27,Hull Springs Farm,Dock,Pressure Transducer(corrected),47.6
2017-11-14 09:11:32,Hull Springs Farm,Dock,Pressure Transducer(corrected),48.57
2017-11-14 09:11:36,Hull Springs Farm,Dock,Pressure Transducer(corrected),49.16
2017-11-14 09:11:41,Hull Springs Farm,Dock,Pressure Transducer(corrected),49.44
2017-11-14 10:11:45,Hull Springs Farm,Dock,Pressure Transducer(corrected),49.59
2017-11-14 10:11:50,Hull Springs Farm,Dock,Pressure Transducer(corrected),50.38
2017-11-14 10:11:55,Hull Springs Farm,Dock,Pressure Transducer(corrected),51.39
2017-11-14 10:11:59,Hull Springs Farm,Dock,Pressure Transducer(corrected),51.46
2017-11-14 10:11:04,Hull Springs Farm,Dock,Pressure Transducer(corrected),51.6
2017-11-14 11:11:08,Hull Springs Farm,Dock,Pressure Transducer(corrected),51.97
2017-11-14 11:11:13,Hull Springs Farm,Dock,Pressure Transducer(corrected),52.47
2017-11-14 11:11:17,Hull Springs Farm,Dock,Pressure Transducer(corrected),52.54
2017-11-14 11:11:22,Hull Springs Farm,Dock,Pressure Transducer(corrected),51.75
2017-11-14 11:11:27,Hull Springs Farm,Dock,Pressure Transducer(corrected),51.97
2017-11-14 12:11:36,Hull Springs Farm,Dock,Pressure Transducer(corrected),51.09
2017-11-14 12:11:40,Hull Springs Farm,Dock,Pressure Transducer(corrected),50.77
2017-11-14 12:11:45,Hull Springs Farm,Dock,Pressure Transducer(corrected),50.32
2017-11-14 12:11:49,Hull Springs Farm,Dock,Pressure Transducer(corrected),49.54
2017-11-14 13:11:59,Hull Springs Farm,Dock,Pressure Transducer(corrected),48.14
2017-11-14 13:11:03,Hull Springs Farm,Dock,Pressure Transducer(corrected),47.54
2017-11-14 13:11:08,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.84
2017-11-14 13:11:12,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.97
2017-11-14 13:11:17,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.49
2017-11-14 13:11:22,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.72
2017-11-14 14:11:26,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.88
2017-11-14 14:11:31,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.32
2017-11-14 14:11:35,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.46
2017-11-14 14:11:47,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.7
2017-11-14 15:11:50,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.59
2017-11-14 15:11:54,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.19
2017-11-14 15:11:58,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.6
2017-11-14 15:11:03,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.87
2017-11-14 16:11:12,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.12
2017-11-14 16:11:17,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.99
2017-11-14 16:11:21,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.65
2017-11-14 16:11:26,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.08
2017-11-14 16:11:30,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.71
2017-11-14 16:11:35,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.71
2017-11-14 17:11:40,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.43
2017-11-14 17:11:53,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.04
2017-11-14 17:11:58,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.24
2017-11-14 18:11:03,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.54
2017-11-14 18:11:07,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.71
2017-11-14 18:11:16,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.54
2017-11-14 18:11:21,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.16
2017-11-14 18:11:25,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.93
2017-11-14 19:11:30,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.85
2017-11-14 19:11:42,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.63
2017-11-14 19:11:44,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.89
2017-11-14 19:11:48,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.65
2017-11-14 20:11:53,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.42
2017-11-14 20:11:57,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.23
2017-11-14 20:11:01,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.07
2017-11-14 20:11:07,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.3
2017-11-14 20:11:11,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.57
2017-11-14 20:11:16,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.97
2017-11-14 21:11:20,Hull Springs Farm,Dock,Pressure Transducer(corrected),48.07
2017-11-14 21:11:25,Hull Springs Farm,Dock,Pressure Transducer(corrected),48.7
2017-11-14 21:11:29,Hull Springs Farm,Dock,Pressure Transducer(corrected),48.96
2017-11-14 21:11:34,Hull Springs Farm,Dock,Pressure Transducer(corrected),49.49
2017-11-14 21:11:38,Hull Springs Farm,Dock,Pressure Transducer(corrected),50.22
2017-11-14 22:11:43,Hull Springs Farm,Dock,Pressure Transducer(corrected),50.88
2017-11-14 22:11:47,Hull Springs Farm,Dock,Pressure Transducer(corrected),51.35
2017-11-14 22:11:52,Hull Springs Farm,Dock,Pressure Transducer(corrected),51.84
2017-11-14 22:11:56,Hull Springs Farm,Dock,Pressure Transducer(corrected),52.39
2017-11-14 22:11:01,Hull Springs Farm,Dock,Pressure Transducer(corrected),52.99
2017-11-14 23:11:05,Hull Springs Farm,Dock,Pressure Transducer(corrected),53.12
2017-11-14 23:11:15,Hull Springs Farm,Dock,Pressure Transducer(corrected),53.88
2017-11-14 23:11:19,Hull Springs Farm,Dock,Pressure Transducer(corrected),54
2017-11-14 23:11:24,Hull Springs Farm,Dock,Pressure Transducer(corrected),54.08
2017-11-14 23:11:28,Hull Springs Farm,Dock,Pressure Transducer(corrected),53.88
2017-11-15 00:11:33,Hull Springs Farm,Dock,Pressure Transducer(corrected),53.73
2017-11-15 00:11:38,Hull Springs Farm,Dock,Pressure Transducer(corrected),53.34
2017-11-15 00:11:42,Hull Springs Farm,Dock,Pressure Transducer(corrected),53.02
2017-11-15 00:11:47,Hull Springs Farm,Dock,Pressure Transducer(corrected),52.86
2017-11-15 00:11:51,Hull Springs Farm,Dock,Pressure Transducer(corrected),52.11
2017-11-15 01:11:56,Hull Springs Farm,Dock,Pressure Transducer(corrected),51.48
2017-11-15 01:11:00,Hull Springs Farm,Dock,Pressure Transducer(corrected),50.83
2017-11-15 01:11:05,Hull Springs Farm,Dock,Pressure Transducer(corrected),50.09
2017-11-15 01:11:09,Hull Springs Farm,Dock,Pressure Transducer(corrected),49.47
2017-11-15 01:11:14,Hull Springs Farm,Dock,Pressure Transducer(corrected),48.32
2017-11-15 02:11:23,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.93
2017-11-15 02:11:27,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.82
2017-11-15 02:11:32,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.42
2017-11-15 02:11:37,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.67
2017-11-15 02:11:41,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.66
2017-11-15 03:11:45,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.4
2017-11-15 03:11:50,Hull Springs Farm,Dock,Pressure Transducer(corrected),43
2017-11-15 03:11:55,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.02
2017-11-15 03:11:59,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.24
2017-11-15 03:11:04,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.76
2017-11-15 04:11:08,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.12
2017-11-15 04:11:13,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.38
2017-11-15 04:11:27,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.84
2017-11-15 04:11:31,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.47
2017-11-15 05:11:36,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.1
2017-11-15 05:11:40,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.74
2017-11-15 05:11:45,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.59
2017-11-15 05:11:49,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.59
2017-11-15 05:11:53,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.47
2017-11-15 06:11:58,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.47
2017-11-15 06:11:03,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.46
2017-11-15 06:11:12,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.81
2017-11-15 06:11:16,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.6
2017-11-15 07:11:26,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.37
2017-11-15 07:11:30,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.14
2017-11-15 07:11:34,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.5
2017-11-15 07:11:39,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.29
2017-11-15 07:11:44,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.43
2017-11-15 08:11:48,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.48
2017-11-15 08:11:53,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.1
2017-11-15 08:11:57,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.92
2017-11-15 08:11:02,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.04
2017-11-15 08:11:06,Hull Springs Farm,Dock,Pressure Transducer(corrected),47.03
2017-11-15 08:11:11,Hull Springs Farm,Dock,Pressure Transducer(corrected),47.77
2017-11-15 09:11:16,Hull Springs Farm,Dock,Pressure Transducer(corrected),48.59
2017-11-15 09:11:25,Hull Springs Farm,Dock,Pressure Transducer(corrected),50.42
2017-11-15 09:11:29,Hull Springs Farm,Dock,Pressure Transducer(corrected),51.23
2017-11-15 09:11:34,Hull Springs Farm,Dock,Pressure Transducer(corrected),51.9
2017-11-15 10:11:38,Hull Springs Farm,Dock,Pressure Transducer(corrected),52.69
2017-11-15 10:11:43,Hull Springs Farm,Dock,Pressure Transducer(corrected),53.47
2017-11-15 10:11:48,Hull Springs Farm,Dock,Pressure Transducer(corrected),53.96
2017-11-15 10:11:52,Hull Springs Farm,Dock,Pressure Transducer(corrected),54.33
2017-11-15 10:11:57,Hull Springs Farm,Dock,Pressure Transducer(corrected),54.97
2017-11-15 11:11:01,Hull Springs Farm,Dock,Pressure Transducer(corrected),55.38
2017-11-15 11:11:06,Hull Springs Farm,Dock,Pressure Transducer(corrected),55.76
2017-11-15 11:11:11,Hull Springs Farm,Dock,Pressure Transducer(corrected),56.14
2017-11-15 11:11:18,Hull Springs Farm,Dock,Pressure Transducer(corrected),56.38
2017-11-15 11:11:20,Hull Springs Farm,Dock,Pressure Transducer(corrected),56.69
2017-11-15 11:11:25,Hull Springs Farm,Dock,Pressure Transducer(corrected),56.58
2017-11-15 12:11:30,Hull Springs Farm,Dock,Pressure Transducer(corrected),56.84
2017-11-15 12:11:34,Hull Springs Farm,Dock,Pressure Transducer(corrected),56.74
2017-11-15 12:11:38,Hull Springs Farm,Dock,Pressure Transducer(corrected),56.44
2017-11-15 12:11:43,Hull Springs Farm,Dock,Pressure Transducer(corrected),56.55
2017-11-15 12:11:32,Hull Springs Farm,Dock,Pressure Transducer(corrected),56.11
2017-11-15 13:11:52,Hull Springs Farm,Dock,Pressure Transducer(corrected),55.9
2017-11-15 13:11:57,Hull Springs Farm,Dock,Pressure Transducer(corrected),55.27
2017-11-15 13:11:01,Hull Springs Farm,Dock,Pressure Transducer(corrected),54.72
2017-11-15 13:11:06,Hull Springs Farm,Dock,Pressure Transducer(corrected),54.26
2017-11-15 13:11:10,Hull Springs Farm,Dock,Pressure Transducer(corrected),53.53
2017-11-15 13:11:15,Hull Springs Farm,Dock,Pressure Transducer(corrected),52.7
2017-11-15 14:11:20,Hull Springs Farm,Dock,Pressure Transducer(corrected),51.89
2017-11-15 14:11:25,Hull Springs Farm,Dock,Pressure Transducer(corrected),51.39
2017-11-15 14:11:29,Hull Springs Farm,Dock,Pressure Transducer(corrected),50.79
2017-11-15 14:11:34,Hull Springs Farm,Dock,Pressure Transducer(corrected),49.45
2017-11-15 14:11:38,Hull Springs Farm,Dock,Pressure Transducer(corrected),48.7
2017-11-15 15:11:43,Hull Springs Farm,Dock,Pressure Transducer(corrected),48.35
2017-11-15 15:11:47,Hull Springs Farm,Dock,Pressure Transducer(corrected),47.32
2017-11-15 15:11:52,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.68
2017-11-15 15:11:56,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.72
2017-11-15 15:11:02,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.11
2017-11-15 16:11:06,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.53
2017-11-15 16:11:15,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.54
2017-11-15 16:11:15,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.86
2017-11-15 16:11:24,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.65
2017-11-15 16:11:29,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.43
2017-11-15 17:11:34,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.13
2017-11-15 17:11:38,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.39
2017-11-15 17:11:42,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.37
2017-11-15 17:11:47,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.12
2017-11-15 18:11:56,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.74
2017-11-15 18:11:00,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.27
2017-11-15 18:11:05,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.62
2017-11-15 18:11:10,Hull Springs Farm,Dock,Pressure Transducer(corrected),40
2017-11-15 18:11:14,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.81
2017-11-15 18:11:19,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.25
2017-11-15 19:11:23,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.88
2017-11-15 19:11:32,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.15
2017-11-15 19:11:42,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.91
2017-11-15 20:11:46,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.54
2017-11-15 20:11:51,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.36
2017-11-15 20:11:55,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.56
2017-11-15 20:11:00,Hull Springs Farm,Dock,Pressure Transducer(corrected),47.31
2017-11-15 20:11:05,Hull Springs Farm,Dock,Pressure Transducer(corrected),48.34
2017-11-15 20:11:09,Hull Springs Farm,Dock,Pressure Transducer(corrected),49.49
2017-11-15 21:11:13,Hull Springs Farm,Dock,Pressure Transducer(corrected),50.34
2017-11-15 21:11:23,Hull Springs Farm,Dock,Pressure Transducer(corrected),52.36
2017-11-15 21:11:27,Hull Springs Farm,Dock,Pressure Transducer(corrected),53
2017-11-15 21:11:32,Hull Springs Farm,Dock,Pressure Transducer(corrected),54.01
2017-11-15 22:11:37,Hull Springs Farm,Dock,Pressure Transducer(corrected),54.97
2017-11-15 22:11:41,Hull Springs Farm,Dock,Pressure Transducer(corrected),55.64
2017-11-15 22:11:46,Hull Springs Farm,Dock,Pressure Transducer(corrected),56.37
2017-11-15 22:11:50,Hull Springs Farm,Dock,Pressure Transducer(corrected),56.91
2017-11-15 23:11:59,Hull Springs Farm,Dock,Pressure Transducer(corrected),58.29
2017-11-15 23:11:08,Hull Springs Farm,Dock,Pressure Transducer(corrected),58.67
2017-11-15 23:11:13,Hull Springs Farm,Dock,Pressure Transducer(corrected),59.04
2017-11-15 23:11:17,Hull Springs Farm,Dock,Pressure Transducer(corrected),59.73
2017-11-15 23:11:22,Hull Springs Farm,Dock,Pressure Transducer(corrected),59.81
2017-11-16 00:11:27,Hull Springs Farm,Dock,Pressure Transducer(corrected),60.02
2017-11-16 00:11:36,Hull Springs Farm,Dock,Pressure Transducer(corrected),60.31
2017-11-16 00:11:40,Hull Springs Farm,Dock,Pressure Transducer(corrected),60.21
2017-11-16 00:11:45,Hull Springs Farm,Dock,Pressure Transducer(corrected),60.18
2017-11-16 01:11:49,Hull Springs Farm,Dock,Pressure Transducer(corrected),59.88
2017-11-16 01:11:54,Hull Springs Farm,Dock,Pressure Transducer(corrected),59.74
2017-11-16 01:11:03,Hull Springs Farm,Dock,Pressure Transducer(corrected),58.68
2017-11-16 01:11:08,Hull Springs Farm,Dock,Pressure Transducer(corrected),58.04
2017-11-16 01:11:13,Hull Springs Farm,Dock,Pressure Transducer(corrected),57.14
2017-11-16 02:11:17,Hull Springs Farm,Dock,Pressure Transducer(corrected),56.66
2017-11-16 02:11:21,Hull Springs Farm,Dock,Pressure Transducer(corrected),55.9
2017-11-16 02:11:26,Hull Springs Farm,Dock,Pressure Transducer(corrected),54.78
2017-11-16 02:11:31,Hull Springs Farm,Dock,Pressure Transducer(corrected),54.68
2017-11-16 02:11:35,Hull Springs Farm,Dock,Pressure Transducer(corrected),53.87
2017-11-16 03:11:40,Hull Springs Farm,Dock,Pressure Transducer(corrected),52.87
2017-11-16 03:11:45,Hull Springs Farm,Dock,Pressure Transducer(corrected),52.1
2017-11-16 03:11:49,Hull Springs Farm,Dock,Pressure Transducer(corrected),51.05
2017-11-16 03:11:58,Hull Springs Farm,Dock,Pressure Transducer(corrected),49.84
2017-11-16 03:11:58,Hull Springs Farm,Dock,Pressure Transducer(corrected),49.58
2017-11-16 04:11:03,Hull Springs Farm,Dock,Pressure Transducer(corrected),48.59
2017-11-16 04:11:07,Hull Springs Farm,Dock,Pressure Transducer(corrected),48.07
2017-11-16 04:11:12,Hull Springs Farm,Dock,Pressure Transducer(corrected),47.32
2017-11-16 04:11:17,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.19
2017-11-16 04:11:21,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.31
2017-11-16 04:11:25,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.42
2017-11-16 05:11:31,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.29
2017-11-16 05:11:35,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.04
2017-11-16 05:11:40,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.54
